Date,Price,Open,High,Low,Vol.,Change %
10/08/1983,116.63,116.63,116.63,116.63,483.00K,-0.03%
10/07/1983,116.67,116.67,116.67,116.67,675.00K,-0.29%
10/06/1983,117.01,117.01,117.01,117.01,785.00K,-0.06%
10/05/1983,117.08,117.08,117.08,117.08,615.00K,-0.45%
10/04/1983,117.61,117.61,117.61,117.61,514.00K,-0.08%
09/30/1983,117.71,117.71,117.71,117.71,825.00K,0.88%
09/29/1983,116.68,116.68,116.68,116.68,783.00K,-0.61%
09/28/1983,117.4,117.4,117.4,117.4,1.16M,0.22%
09/27/1983,117.14,117.14,117.14,117.14,1.48M,-0.80%
09/26/1983,118.08,118.08,118.08,118.08,698.00K,-0.66%
09/24/1983,118.87,118.87,118.87,118.87,498.00K,-0.34%
09/23/1983,119.28,119.28,119.28,119.28,628.00K,-0.35%
09/22/1983,119.7,119.7,119.7,119.7,455.00K,0.05%
09/20/1983,119.64,119.64,119.64,119.64,612.00K,0.37%
09/19/1983,119.2,119.2,119.2,119.2,579.00K,-0.28%
09/17/1983,119.53,119.53,119.53,119.53,518.00K,0.40%
09/16/1983,119.05,119.05,119.05,119.05,810.00K,0.28%
09/15/1983,118.72,118.72,118.72,118.72,642.00K,-0.29%
09/14/1983,119.07,119.07,119.07,119.07,684.00K,0.01%
09/13/1983,119.06,119.06,119.06,119.06,745.00K,-0.34%
09/12/1983,119.47,119.47,119.47,119.47,843.00K,-0.67%
09/10/1983,120.28,120.28,120.28,120.28,557.00K,-0.38%
09/09/1983,120.74,120.74,120.74,120.74,1.60M,-0.35%
09/08/1983,121.16,121.16,121.16,121.16,1.97M,-0.39%
09/07/1983,121.63,121.63,121.63,121.63,1.45M,1.35%
09/06/1983,120.01,120.01,120.01,120.01,1.08M,0.87%
09/05/1983,118.97,118.97,118.97,118.97,787.00K,1.21%
09/03/1983,117.55,117.55,117.55,117.55,409.00K,0.13%
09/02/1983,117.4,117.4,117.4,117.4,922.00K,-0.24%
09/01/1983,117.68,117.68,117.68,117.68,690.00K,-0.96%
08/31/1983,118.82,118.82,118.82,118.82,555.00K,-0.38%
08/30/1983,119.27,119.27,119.27,119.27,716.00K,0.36%
08/29/1983,118.84,118.84,118.84,118.84,663.00K,-0.31%
08/27/1983,119.21,119.21,119.21,119.21,394.00K,0.07%
08/26/1983,119.13,119.13,119.13,119.13,673.00K,-0.66%
08/25/1983,119.92,119.92,119.92,119.92,567.00K,-0.46%
08/24/1983,120.48,120.48,120.48,120.48,613.00K,-0.50%
08/23/1983,121.08,121.08,121.08,121.08,423.00K,-0.86%
08/22/1983,122.13,122.13,122.13,122.13,577.00K,0.41%
08/20/1983,121.63,121.63,121.63,121.63,380.00K,0.02%
08/19/1983,121.6,121.6,121.6,121.6,579.00K,-0.55%
08/18/1983,122.27,122.27,122.27,122.27,710.00K,0.64%
08/17/1983,121.49,121.49,121.49,121.49,655.00K,-0.96%
08/16/1983,122.67,122.67,122.67,122.67,609.00K,0.02%
08/13/1983,122.64,122.64,122.64,122.64,439.00K,-0.13%
08/12/1983,122.8,122.8,122.8,122.8,597.00K,-0.01%
08/11/1983,122.81,122.81,122.81,122.81,672.00K,-0.15%
08/10/1983,123,123,123,123,629.00K,-0.46%
08/09/1983,123.57,123.57,123.57,123.57,468.00K,-0.05%
08/08/1983,123.63,123.63,123.63,123.63,420.00K,-0.52%
08/06/1983,124.27,124.27,124.27,124.27,388.00K,-0.33%
08/05/1983,124.68,124.68,124.68,124.68,711.00K,0.13%
08/04/1983,124.52,124.52,124.52,124.52,683.00K,0.10%
08/03/1983,124.4,124.4,124.4,124.4,482.00K,-0.14%
08/02/1983,124.57,124.57,124.57,124.57,497.00K,-0.02%
08/01/1983,124.6,124.6,124.6,124.6,461.00K,-0.35%
07/30/1983,125.04,125.04,125.04,125.04,579.00K,0.05%
07/29/1983,124.98,124.98,124.98,124.98,832.00K,0.43%
07/28/1983,124.45,124.45,124.45,124.45,712.00K,0.51%
07/27/1983,123.82,123.82,123.82,123.82,678.00K,-0.11%
07/26/1983,123.96,123.96,123.96,123.96,506.00K,-0.06%
07/25/1983,124.03,124.03,124.03,124.03,445.00K,-0.09%
07/23/1983,124.14,124.14,124.14,124.14,526.00K,0.20%
07/22/1983,123.89,123.89,123.89,123.89,718.00K,0.12%
07/21/1983,123.74,123.74,123.74,123.74,810.00K,0.63%
07/20/1983,122.97,122.97,122.97,122.97,459.00K,-0.49%
07/19/1983,123.57,123.57,123.57,123.57,907.00K,0.16%
07/18/1983,123.37,123.37,123.37,123.37,1.16M,1.21%
07/16/1983,121.9,121.9,121.9,121.9,316.00K,0.14%
07/15/1983,121.73,121.73,121.73,121.73,592.00K,0.10%
07/14/1983,121.61,121.61,121.61,121.61,494.00K,0.47%
07/13/1983,121.04,121.04,121.04,121.04,558.00K,-0.18%
07/12/1983,121.26,121.26,121.26,121.26,486.00K,-0.74%
07/11/1983,122.16,122.16,122.16,122.16,486.00K,-0.29%
07/09/1983,122.51,122.51,122.51,122.51,384.00K,0.29%
07/08/1983,122.16,122.16,122.16,122.16,508.00K,-0.06%
07/07/1983,122.23,122.23,122.23,122.23,502.00K,0.06%
07/06/1983,122.16,122.16,122.16,122.16,526.00K,0.26%
07/05/1983,121.84,121.84,121.84,121.84,493.00K,0.37%
07/04/1983,121.39,121.39,121.39,121.39,484.00K,-0.57%
07/02/1983,122.08,122.08,122.08,122.08,390.00K,-0.33%
07/01/1983,122.48,122.48,122.48,122.48,424.00K,0.03%
06/30/1983,122.44,122.44,122.44,122.44,516.00K,-0.54%
06/29/1983,123.1,123.1,123.1,123.1,715.00K,-1.14%
06/28/1983,124.52,124.52,124.52,124.52,1.09M,-0.44%
06/27/1983,125.07,125.07,125.07,125.07,973.00K,0.26%
06/25/1983,124.75,124.75,124.75,124.75,595.00K,0.22%
06/24/1983,124.48,124.48,124.48,124.48,1.14M,-0.30%
06/23/1983,124.85,124.85,124.85,124.85,912.00K,0.14%
06/22/1983,124.67,124.67,124.67,124.67,863.00K,-0.31%
06/21/1983,125.06,125.06,125.06,125.06,1.04M,1.18%
06/20/1983,123.6,123.6,123.6,123.6,555.00K,0.06%
06/18/1983,123.53,123.53,123.53,123.53,452.00K,-0.16%
06/17/1983,123.73,123.73,123.73,123.73,636.00K,0.58%
06/16/1983,123.02,123.02,123.02,123.02,476.00K,-1.05%
06/15/1983,124.32,124.32,124.32,124.32,670.00K,-1.18%
06/14/1983,125.8,125.8,125.8,125.8,1.04M,3.13%
06/13/1983,121.98,121.98,121.98,121.98,500.00K,0.07%
06/11/1983,121.89,121.89,121.89,121.89,588.00K,-0.33%
06/10/1983,122.29,122.29,122.29,122.29,594.00K,-0.49%
06/09/1983,122.89,122.89,122.89,122.89,666.00K,-0.08%
06/08/1983,122.99,122.99,122.99,122.99,834.00K,-0.64%
06/07/1983,123.78,123.78,123.78,123.78,640.00K,-0.56%
06/04/1983,124.48,124.48,124.48,124.48,389.00K,0.30%
06/03/1983,124.11,124.11,124.11,124.11,639.00K,-0.34%
06/02/1983,124.53,124.53,124.53,124.53,628.00K,-1.04%
06/01/1983,125.84,125.84,125.84,125.84,418.00K,0.06%
05/31/1983,125.76,125.76,125.76,125.76,675.00K,-0.02%
05/30/1983,125.79,125.79,125.79,125.79,528.00K,-0.30%
05/28/1983,126.17,126.17,126.17,126.17,674.00K,0.41%
05/27/1983,125.65,125.65,125.65,125.65,751.00K,0.03%
05/26/1983,125.61,125.61,125.61,125.61,708.00K,-0.14%
05/25/1983,125.78,125.78,125.78,125.78,731.00K,0.45%
05/24/1983,125.22,125.22,125.22,125.22,592.00K,0.40%
05/23/1983,124.72,124.72,124.72,124.72,636.00K,-0.59%
05/21/1983,125.46,125.46,125.46,125.46,631.00K,-0.34%
05/19/1983,125.89,125.89,125.89,125.89,1.06M,0.85%
05/18/1983,124.83,124.83,124.83,124.83,890.00K,0.99%
05/17/1983,123.61,123.61,123.61,123.61,1.21M,-0.30%
05/16/1983,123.98,123.98,123.98,123.98,1.13M,-2.18%
05/14/1983,126.74,126.74,126.74,126.74,589.00K,-0.56%
05/13/1983,127.46,127.46,127.46,127.46,1.52M,0.42%
05/12/1983,126.93,126.93,126.93,126.93,1.29M,-2.33%
05/11/1983,129.96,129.96,129.96,129.96,1.70M,-1.33%
05/10/1983,131.71,131.71,131.71,131.71,1.41M,-2.05%
05/09/1983,134.46,134.46,134.46,134.46,2.12M,0.39%
05/07/1983,133.94,133.94,133.94,133.94,1.40M,0.08%
05/06/1983,133.83,133.83,133.83,133.83,3.01M,-0.25%
05/04/1983,134.16,134.16,134.16,134.16,2.50M,1.34%
05/03/1983,132.39,132.39,132.39,132.39,2.48M,-0.39%
05/02/1983,132.91,132.91,132.91,132.91,2.98M,1.12%
04/30/1983,131.44,131.44,131.44,131.44,2.16M,1.29%
04/29/1983,129.77,129.77,129.77,129.77,1.68M,0.65%
04/28/1983,128.93,128.93,128.93,128.93,1.74M,-0.47%
04/27/1983,129.54,129.54,129.54,129.54,1.86M,0.23%
04/26/1983,129.24,129.24,129.24,129.24,2.14M,-0.44%
04/25/1983,129.81,129.81,129.81,129.81,1.89M,0.95%
04/23/1983,128.59,128.59,128.59,128.59,1.07M,-0.89%
04/22/1983,129.74,129.74,129.74,129.74,3.05M,-0.20%
04/21/1983,130,130,130,130,4.19M,1.30%
04/20/1983,128.33,128.33,128.33,128.33,2.96M,0.27%
04/19/1983,127.98,127.98,127.98,127.98,3.00M,0.99%
04/18/1983,126.72,126.72,126.72,126.72,1.87M,0.12%
04/16/1983,126.57,126.57,126.57,126.57,2.08M,1.03%
04/15/1983,125.28,125.28,125.28,125.28,2.24M,0.98%
04/14/1983,124.07,124.07,124.07,124.07,2.35M,1.12%
04/13/1983,122.7,122.7,122.7,122.7,2.03M,1.56%
04/12/1983,120.81,120.81,120.81,120.81,1.36M,-0.32%
04/11/1983,121.2,121.2,121.2,121.2,1.12M,0.29%
04/09/1983,120.85,120.85,120.85,120.85,823.00K,0.64%
04/08/1983,120.08,120.08,120.08,120.08,1.23M,0.50%
04/07/1983,119.48,119.48,119.48,119.48,1.13M,-0.13%
04/06/1983,119.64,119.64,119.64,119.64,834.00K,-0.05%
04/04/1983,119.7,119.7,119.7,119.7,825.00K,-0.30%
04/02/1983,120.06,120.06,120.06,120.06,600.00K,0.02%
04/01/1983,120.03,120.03,120.03,120.03,1.11M,0.19%
03/31/1983,119.8,119.8,119.8,119.8,936.00K,0.23%
03/30/1983,119.53,119.53,119.53,119.53,760.00K,-0.08%
03/29/1983,119.62,119.62,119.62,119.62,1.37M,-0.13%
03/28/1983,119.77,119.77,119.77,119.77,1.10M,-0.23%
03/26/1983,120.05,120.05,120.05,120.05,614.00K,0.23%
03/25/1983,119.78,119.78,119.78,119.78,956.00K,0.00%
03/24/1983,119.78,119.78,119.78,119.78,1.42M,1.05%
03/23/1983,118.53,118.53,118.53,118.53,1.25M,0.36%
03/22/1983,118.1,118.1,118.1,118.1,1.38M,-1.02%
03/21/1983,119.32,119.32,119.32,119.32,714.00K,-0.75%
03/19/1983,120.22,120.22,120.22,120.22,926.00K,0.18%
03/18/1983,120,120,120,120,861.00K,0.18%
03/17/1983,119.79,119.79,119.79,119.79,667.00K,-0.31%
03/16/1983,120.16,120.16,120.16,120.16,900.00K,-0.67%
03/15/1983,120.97,120.97,120.97,120.97,1.14M,-0.18%
03/14/1983,121.19,121.19,121.19,121.19,765.00K,-0.16%
03/12/1983,121.39,121.39,121.39,121.39,549.00K,-0.38%
03/11/1983,121.85,121.85,121.85,121.85,991.00K,-0.39%
03/09/1983,122.33,122.33,122.33,122.33,891.00K,0.21%
03/08/1983,122.07,122.07,122.07,122.07,791.00K,0.06%
03/07/1983,122,122,122,122,728.00K,-0.48%
03/05/1983,122.59,122.59,122.59,122.59,680.00K,0.16%
03/04/1983,122.39,122.39,122.39,122.39,1.13M,0.43%
03/03/1983,121.86,121.86,121.86,121.86,933.00K,0.02%
03/02/1983,121.84,121.84,121.84,121.84,936.00K,-1.34%
02/28/1983,123.5,123.5,123.5,123.5,1.38M,-0.32%
02/26/1983,123.9,123.9,123.9,123.9,824.00K,0.32%
02/25/1983,123.5,123.5,123.5,123.5,1.74M,0.15%
02/24/1983,123.31,123.31,123.31,123.31,1.75M,0.57%
02/23/1983,122.61,122.61,122.61,122.61,1.77M,-0.15%
02/22/1983,122.8,122.8,122.8,122.8,1.34M,0.07%
02/21/1983,122.72,122.72,122.72,122.72,802.00K,-0.47%
02/19/1983,123.3,123.3,123.3,123.3,620.00K,0.14%
02/18/1983,123.13,123.13,123.13,123.13,1.12M,0.57%
02/17/1983,122.43,122.43,122.43,122.43,1.21M,0.55%
02/16/1983,121.76,121.76,121.76,121.76,1.24M,-0.48%
02/15/1983,122.35,122.35,122.35,122.35,1.15M,0.49%
02/14/1983,121.75,121.75,121.75,121.75,876.00K,0.02%
02/12/1983,121.73,121.73,121.73,121.73,815.00K,0.37%
02/11/1983,121.28,121.28,121.28,121.28,1.13M,0.11%
02/10/1983,121.15,121.15,121.15,121.15,1.26M,1.31%
02/09/1983,119.58,119.58,119.58,119.58,1.01M,0.35%
02/08/1983,119.16,119.16,119.16,119.16,709.00K,0.29%
02/07/1983,118.82,118.82,118.82,118.82,543.00K,-0.30%
02/05/1983,119.18,119.18,119.18,119.18,482.00K,-0.53%
02/04/1983,119.81,119.81,119.81,119.81,926.00K,0.13%
02/03/1983,119.66,119.66,119.66,119.66,951.00K,0.58%
02/02/1983,118.97,118.97,118.97,118.97,1.15M,0.80%
02/01/1983,118.03,118.03,118.03,118.03,701.00K,-0.20%
01/31/1983,118.27,118.27,118.27,118.27,654.00K,-0.13%
01/29/1983,118.42,118.42,118.42,118.42,589.00K,0.92%
01/28/1983,117.34,117.34,117.34,117.34,715.00K,0.25%
01/27/1983,117.05,117.05,117.05,117.05,831.00K,-0.65%
01/26/1983,117.82,117.82,117.82,117.82,919.00K,0.30%
01/25/1983,117.47,117.47,117.47,117.47,587.00K,-0.73%
01/24/1983,118.33,118.33,118.33,118.33,566.00K,-0.49%
01/22/1983,118.91,118.91,118.91,118.91,499.00K,0.02%
01/21/1983,118.89,118.89,118.89,118.89,857.00K,-0.30%
01/20/1983,119.25,119.25,119.25,119.25,1.01M,-0.62%
01/19/1983,119.99,119.99,119.99,119.99,1.05M,-1.00%
01/18/1983,121.2,121.2,121.2,121.2,1.44M,-0.13%
01/17/1983,121.36,121.36,121.36,121.36,1.67M,0.41%
01/15/1983,120.86,120.86,120.86,120.86,1.01M,-0.39%
01/14/1983,121.33,121.33,121.33,121.33,2.88M,0.61%
01/13/1983,120.59,120.59,120.59,120.59,1.46M,0.47%
01/12/1983,120.03,120.03,120.03,120.03,1.16M,0.33%
01/11/1983,119.64,119.64,119.64,119.64,1.09M,-0.88%
01/10/1983,120.7,120.7,120.7,120.7,1.28M,-0.01%
01/08/1983,120.71,120.71,120.71,120.71,906.00K,-0.31%
01/07/1983,121.09,121.09,121.09,121.09,1.90M,-1.40%
01/06/1983,122.81,122.81,122.81,122.81,2.46M,0.20%
01/05/1983,122.56,122.56,122.56,122.56,1.58M,0.03%
01/04/1983,122.52,122.52,122.52,122.52,700.00K,-5.02%
12/24/1982,128.99,128.99,128.99,128.99,2.78M,2.23%
12/23/1982,126.18,126.18,126.18,126.18,2.26M,-0.17%
12/22/1982,126.4,126.4,126.4,126.4,1.70M,-0.46%
12/21/1982,126.98,126.98,126.98,126.98,1.41M,-0.11%
12/20/1982,127.12,127.12,127.12,127.12,1.34M,-0.28%
12/18/1982,127.48,127.48,127.48,127.48,1.01M,-0.05%
12/17/1982,127.55,127.55,127.55,127.55,2.55M,0.23%
12/16/1982,127.26,127.26,127.26,127.26,1.21M,-0.23%
12/15/1982,127.55,127.55,127.55,127.55,1.85M,-0.45%
12/14/1982,128.13,128.13,128.13,128.13,1.65M,0.28%
12/13/1982,127.77,127.77,127.77,127.77,1.77M,0.62%
12/11/1982,126.98,126.98,126.98,126.98,870.00K,-0.06%
12/10/1982,127.05,127.05,127.05,127.05,1.99M,-0.23%
12/09/1982,127.34,127.34,127.34,127.34,1.81M,0.28%
12/08/1982,126.98,126.98,126.98,126.98,1.55M,0.92%
12/07/1982,125.82,125.82,125.82,125.82,1.08M,0.17%
12/06/1982,125.61,125.61,125.61,125.61,998.00K,-0.23%
12/04/1982,125.9,125.9,125.9,125.9,1.49M,0.41%
12/03/1982,125.39,125.39,125.39,125.39,1.23M,0.29%
12/02/1982,125.03,125.03,125.03,125.03,1.15M,0.29%
12/01/1982,124.67,124.67,124.67,124.67,2.13M,0.82%
11/30/1982,123.66,123.66,123.66,123.66,869.00K,-0.18%
11/29/1982,123.88,123.88,123.88,123.88,1.16M,0.53%
11/27/1982,123.23,123.23,123.23,123.23,1.04M,0.77%
11/26/1982,122.29,122.29,122.29,122.29,956.00K,0.06%
11/25/1982,122.22,122.22,122.22,122.22,674.00K,0.41%
11/24/1982,121.72,121.72,121.72,121.72,529.00K,-0.35%
11/23/1982,122.15,122.15,122.15,122.15,1.14M,-0.18%
11/22/1982,122.37,122.37,122.37,122.37,663.00K,0.24%
11/20/1982,122.08,122.08,122.08,122.08,712.00K,-0.35%
11/19/1982,122.51,122.51,122.51,122.51,929.00K,-0.06%
11/18/1982,122.58,122.58,122.58,122.58,925.00K,-0.41%
11/17/1982,123.09,123.09,123.09,123.09,783.00K,-0.29%
11/16/1982,123.45,123.45,123.45,123.45,973.00K,-0.02%
11/15/1982,123.47,123.47,123.47,123.47,793.00K,0.02%
11/13/1982,123.45,123.45,123.45,123.45,1.17M,0.71%
11/12/1982,122.58,122.58,122.58,122.58,1.29M,0.50%
11/11/1982,121.97,121.97,121.97,121.97,1.12M,-0.20%
11/10/1982,122.22,122.22,122.22,122.22,1.56M,-0.12%
11/09/1982,122.37,122.37,122.37,122.37,882.00K,0.86%
11/08/1982,121.33,121.33,121.33,121.33,566.00K,-0.34%
11/06/1982,121.74,121.74,121.74,121.74,427.00K,0.06%
11/05/1982,121.67,121.67,121.67,121.67,859.00K,-0.39%
11/04/1982,122.15,122.15,122.15,122.15,1.26M,-0.76%
11/03/1982,123.08,123.08,123.08,123.08,1.25M,0.68%
11/02/1982,122.25,122.25,122.25,122.25,1.44M,-0.67%
11/01/1982,123.08,123.08,123.08,123.08,2.00M,0.96%
10/30/1982,121.91,121.91,121.91,121.91,1.54M,2.57%
10/29/1982,118.85,118.85,118.85,118.85,2.04M,-1.32%
10/28/1982,120.44,120.44,120.44,120.44,1.81M,-0.06%
10/27/1982,120.51,120.51,120.51,120.51,1.83M,0.97%
10/26/1982,119.35,119.35,119.35,119.35,1.44M,-0.25%
10/25/1982,119.65,119.65,119.65,119.65,1.34M,1.83%
10/23/1982,117.5,117.5,117.5,117.5,303.00K,-0.50%
10/22/1982,118.09,118.09,118.09,118.09,960.00K,-0.93%
10/21/1982,119.2,119.2,119.2,119.2,1.17M,2.39%
10/20/1982,116.42,116.42,116.42,116.42,503.00K,-0.15%
10/19/1982,116.59,116.59,116.59,116.59,536.00K,-0.22%
10/18/1982,116.85,116.85,116.85,116.85,579.00K,-0.64%
10/16/1982,117.6,117.6,117.6,117.6,451.00K,0.09%
10/15/1982,117.49,117.49,117.49,117.49,885.00K,-0.37%
10/14/1982,117.93,117.93,117.93,117.93,854.00K,-0.40%
10/13/1982,118.4,118.4,118.4,118.4,791.00K,-0.81%
10/12/1982,119.37,119.37,119.37,119.37,822.00K,-0.40%
10/11/1982,119.85,119.85,119.85,119.85,1.09M,-0.36%
10/08/1982,120.28,120.28,120.28,120.28,1.88M,0.89%
10/07/1982,119.22,119.22,119.22,119.22,1.96M,0.46%
10/06/1982,118.68,118.68,118.68,118.68,649.00K,-0.53%
10/05/1982,119.31,119.31,119.31,119.31,764.00K,-0.62%
10/04/1982,120.05,120.05,120.05,120.05,700.00K,0.28%
09/30/1982,119.71,119.71,119.71,119.71,934.00K,0.44%
09/29/1982,119.19,119.19,119.19,119.19,1.04M,1.37%
09/28/1982,117.58,117.58,117.58,117.58,1.52M,1.01%
09/27/1982,116.4,116.4,116.4,116.4,1.13M,-0.21%
09/25/1982,116.64,116.64,116.64,116.64,774.00K,0.49%
09/24/1982,116.07,116.07,116.07,116.07,930.00K,-0.21%
09/23/1982,116.31,116.31,116.31,116.31,713.00K,0.69%
09/22/1982,115.51,115.51,115.51,115.51,662.00K,-0.59%
09/21/1982,116.19,116.19,116.19,116.19,704.00K,0.24%
09/20/1982,115.91,115.91,115.91,115.91,858.00K,-0.92%
09/18/1982,116.99,116.99,116.99,116.99,715.00K,-0.37%
09/17/1982,117.43,117.43,117.43,117.43,942.00K,-0.14%
09/16/1982,117.59,117.59,117.59,117.59,652.00K,-0.61%
09/15/1982,118.31,118.31,118.31,118.31,584.00K,0.72%
09/14/1982,117.46,117.46,117.46,117.46,725.00K,0.12%
09/13/1982,117.32,117.32,117.32,117.32,928.00K,-0.45%
09/11/1982,117.85,117.85,117.85,117.85,722.00K,-0.50%
09/10/1982,118.44,118.44,118.44,118.44,2.41M,-0.21%
09/09/1982,118.69,118.69,118.69,118.69,1.45M,-0.51%
09/08/1982,119.3,119.3,119.3,119.3,1.05M,-0.05%
09/07/1982,119.36,119.36,119.36,119.36,1.17M,1.38%
09/06/1982,117.74,117.74,117.74,117.74,1.13M,-1.48%
09/04/1982,119.51,119.51,119.51,119.51,842.00K,-0.62%
09/03/1982,120.25,120.25,120.25,120.25,1.14M,-0.39%
09/02/1982,120.72,120.72,120.72,120.72,818.00K,-1.04%
09/01/1982,121.99,121.99,121.99,121.99,643.00K,0.04%
08/31/1982,121.94,121.94,121.94,121.94,416.00K,-0.11%
08/30/1982,122.07,122.07,122.07,122.07,364.00K,-0.73%
08/28/1982,122.97,122.97,122.97,122.97,737.00K,0.64%
08/27/1982,122.19,122.19,122.19,122.19,1.25M,0.20%
08/26/1982,121.95,121.95,121.95,121.95,577.00K,-0.17%
08/25/1982,122.16,122.16,122.16,122.16,561.00K,0.50%
08/24/1982,121.55,121.55,121.55,121.55,577.00K,-0.60%
08/23/1982,122.28,122.28,122.28,122.28,604.00K,-1.20%
08/21/1982,123.77,123.77,123.77,123.77,547.00K,0.68%
08/20/1982,122.94,122.94,122.94,122.94,874.00K,-0.52%
08/19/1982,123.58,123.58,123.58,123.58,1.16M,-0.33%
08/18/1982,123.99,123.99,123.99,123.99,1.53M,-0.63%
08/17/1982,124.77,124.77,124.77,124.77,1.72M,-0.80%
08/16/1982,125.78,125.78,125.78,125.78,1.43M,-1.05%
08/14/1982,127.11,127.11,127.11,127.11,971.00K,-0.16%
08/13/1982,127.31,127.31,127.31,127.31,1.85M,0.00%
08/12/1982,127.31,127.31,127.31,127.31,1.55M,2.34%
08/11/1982,124.4,124.4,124.4,124.4,823.00K,0.30%
08/10/1982,124.03,124.03,124.03,124.03,764.00K,0.06%
08/09/1982,123.96,123.96,123.96,123.96,826.00K,-0.79%
08/07/1982,124.95,124.95,124.95,124.95,578.00K,-0.18%
08/06/1982,125.18,125.18,125.18,125.18,920.00K,-0.30%
08/05/1982,125.56,125.56,125.56,125.56,996.00K,-0.21%
08/04/1982,125.82,125.82,125.82,125.82,2.25M,1.14%
08/03/1982,124.4,124.4,124.4,124.4,1.03M,-0.46%
08/02/1982,124.97,124.97,124.97,124.97,1.14M,-0.09%
07/31/1982,125.08,125.08,125.08,125.08,765.00K,0.20%
07/30/1982,124.83,124.83,124.83,124.83,1.46M,0.89%
07/29/1982,123.73,123.73,123.73,123.73,1.25M,0.02%
07/28/1982,123.71,123.71,123.71,123.71,1.35M,1.11%
07/27/1982,122.35,122.35,122.35,122.35,889.00K,0.03%
07/26/1982,122.31,122.31,122.31,122.31,748.00K,0.00%
07/24/1982,122.31,122.31,122.31,122.31,756.00K,0.60%
07/23/1982,121.58,121.58,121.58,121.58,1.78M,0.51%
07/22/1982,120.96,120.96,120.96,120.96,717.00K,1.01%
07/21/1982,119.75,119.75,119.75,119.75,688.00K,-0.51%
07/20/1982,120.36,120.36,120.36,120.36,542.00K,-1.00%
07/19/1982,121.57,121.57,121.57,121.57,824.00K,-0.19%
07/16/1982,121.8,121.8,121.8,121.8,1.35M,0.98%
07/15/1982,120.62,120.62,120.62,120.62,1.46M,0.11%
07/14/1982,120.49,120.49,120.49,120.49,1.01M,0.55%
07/13/1982,119.83,119.83,119.83,119.83,877.00K,0.23%
07/12/1982,119.55,119.55,119.55,119.55,724.00K,0.43%
07/10/1982,119.04,119.04,119.04,119.04,380.00K,0.29%
07/09/1982,118.7,118.7,118.7,118.7,670.00K,-0.04%
07/08/1982,118.75,118.75,118.75,118.75,1.25M,-0.35%
07/07/1982,119.17,119.17,119.17,119.17,1.46M,2.28%
07/06/1982,116.51,116.51,116.51,116.51,1.39M,-2.68%
07/05/1982,119.72,119.72,119.72,119.72,1.98M,-3.01%
07/03/1982,123.43,123.43,123.43,123.43,1.66M,-0.70%
07/02/1982,124.3,124.3,124.3,124.3,2.09M,2.52%
07/01/1982,121.25,121.25,121.25,121.25,1.64M,-1.93%
06/30/1982,123.64,123.64,123.64,123.64,2.98M,-0.32%
06/29/1982,124.04,124.04,124.04,124.04,2.24M,1.91%
06/28/1982,121.71,121.71,121.71,121.71,246.00K,5.39%
06/26/1982,115.48,115.48,115.48,115.48,431.00K,2.27%
06/25/1982,112.92,112.92,112.92,112.92,677.00K,-0.49%
06/24/1982,113.48,113.48,113.48,113.48,631.00K,-0.93%
06/23/1982,114.55,114.55,114.55,114.55,693.00K,-0.61%
06/22/1982,115.25,115.25,115.25,115.25,390.00K,0.11%
06/21/1982,115.12,115.12,115.12,115.12,340.00K,-0.36%
06/19/1982,115.54,115.54,115.54,115.54,302.00K,-0.48%
06/18/1982,116.1,116.1,116.1,116.1,915.00K,0.03%
06/17/1982,116.06,116.06,116.06,116.06,521.00K,-0.19%
06/16/1982,116.28,116.28,116.28,116.28,924.00K,-0.26%
06/15/1982,116.58,116.58,116.58,116.58,810.00K,-1.16%
06/14/1982,117.95,117.95,117.95,117.95,997.00K,0.18%
06/12/1982,117.74,117.74,117.74,117.74,499.00K,0.43%
06/11/1982,117.24,117.24,117.24,117.24,590.00K,-0.07%
06/10/1982,117.32,117.32,117.32,117.32,811.00K,-0.11%
06/09/1982,117.45,117.45,117.45,117.45,1.01M,-1.14%
06/08/1982,118.81,118.81,118.81,118.81,1.26M,-1.64%
06/07/1982,120.79,120.79,120.79,120.79,1.49M,1.50%
06/05/1982,119.01,119.01,119.01,119.01,705.00K,-0.13%
06/04/1982,119.17,119.17,119.17,119.17,1.73M,0.72%
06/03/1982,118.32,118.32,118.32,118.32,1.48M,1.00%
06/02/1982,117.15,117.15,117.15,117.15,1.47M,0.88%
06/01/1982,116.13,116.13,116.13,116.13,909.00K,1.36%
05/31/1982,114.57,114.57,114.57,114.57,563.00K,-0.14%
05/29/1982,114.73,114.73,114.73,114.73,481.00K,-0.20%
05/28/1982,114.96,114.96,114.96,114.96,1.02M,0.70%
05/27/1982,114.16,114.16,114.16,114.16,1.19M,-1.21%
05/26/1982,115.56,115.56,115.56,115.56,659.00K,-0.03%
05/25/1982,115.6,115.6,115.6,115.6,771.00K,0.18%
05/24/1982,115.39,115.39,115.39,115.39,746.00K,-1.70%
05/22/1982,117.39,117.39,117.39,117.39,750.00K,0.10%
05/21/1982,117.27,117.27,117.27,117.27,1.98M,-0.11%
05/20/1982,117.4,117.4,117.4,117.4,2.17M,2.13%
05/19/1982,114.95,114.95,114.95,114.95,1.97M,0.98%
05/18/1982,113.83,113.83,113.83,113.83,2.16M,1.41%
05/17/1982,112.25,112.25,112.25,112.25,382.00K,3.99%
05/15/1982,107.94,107.94,107.94,107.94,975.00K,1.84%
